transaction_id,customer_id,type,amount,transaction_date
TXN265359,CUS00082,ORDER,1647000.0,2026-05-14 22:47:52
TXN646588,CUS00385,BOOKING,1521000.0,2026-06-06 22:47:52
TXN767365,CUS00132,ORDER,3775000.0,2026-06-26 22:47:52
TXN592070,CUS00434,ORDER,3498000.0,2025-12-10 22:47:52
TXN150518,CUS00007,ORDER,1738000.0,2026-05-25 22:47:52
TXN406915,CUS00132,BOOKING,704000.0,2026-07-07 22:47:52
TXN369891,CUS00410,BOOKING,1764000.0,2026-06-01 22:47:52
TXN926878,CUS00156,ORDER,683000.0,2026-03-23 22:47:52
TXN717090,CUS00471,BOOKING,1119000.0,2026-06-02 22:47:52
TXN109773,CUS00445,ORDER,424000.0,2026-07-02 22:47:52
TXN935819,CUS00344,ORDER,4471000.0,2026-06-27 22:47:52
TXN428098,CUS00002,ORDER,1868000.0,2026-03-11 22:47:52
TXN47657,CUS00476,ORDER,4892000.0,2025-11-19 22:47:52
TXN422516,CUS00189,BOOKING,1738000.0,2026-05-20 22:47:52
TXN87368,CUS00083,ORDER,4183000.0,2026-03-29 22:47:52
TXN481491,CUS00470,BOOKING,1387000.0,2026-05-17 22:47:52
TXN661368,CUS00010,BOOKING,1068000.0,2026-06-19 22:47:52
TXN946350,CUS00428,BOOKING,789000.0,2026-06-26 22:47:52
TXN735237,CUS00116,BOOKING,1333000.0,2026-06-01 22:47:52
TXN422205,CUS00332,ORDER,4773000.0,2026-06-15 22:47:52
TXN489359,CUS00073,BOOKING,1307000.0,2026-07-04 22:47:52
TXN190578,CUS00407,BOOKING,1720000.0,2026-04-29 22:47:52
TXN146428,CUS00237,BOOKING,882000.0,2026-05-01 22:47:52
TXN628190,CUS00314,BOOKING,1244000.0,2026-07-07 22:47:52
TXN67189,CUS00297,BOOKING,277000.0,2026-05-26 22:47:52
TXN368947,CUS00160,ORDER,390000.0,2026-03-24 22:47:52
TXN209139,CUS00237,ORDER,4644000.0,2026-05-20 22:47:52
TXN834591,CUS00094,BOOKING,810000.0,2025-10-16 22:47:52
TXN444866,CUS00011,ORDER,4576000.0,2026-06-26 22:47:52
TXN972931,CUS00315,BOOKING,1046000.0,2026-06-09 22:47:52
TXN456626,CUS00426,ORDER,961000.0,2026-04-19 22:47:52
TXN124954,CUS00166,ORDER,3362000.0,2026-05-27 22:47:52
TXN77459,CUS00289,BOOKING,830000.0,2026-06-08 22:47:52
TXN154724,CUS00169,BOOKING,590000.0,2026-05-18 22:47:52
TXN247108,CUS00114,ORDER,3689000.0,2026-06-04 22:47:52
TXN271764,CUS00293,BOOKING,1202000.0,2025-11-12 22:47:52
TXN957030,CUS00033,BOOKING,1387000.0,2026-06-17 22:47:52
TXN882833,CUS00099,ORDER,2655000.0,2026-04-22 22:47:52
TXN360621,CUS00324,BOOKING,1593000.0,2026-02-15 22:47:52
TXN772678,CUS00296,BOOKING,1233000.0,2026-07-07 22:47:52
TXN519311,CUS00438,ORDER,3266000.0,2026-06-29 22:47:52
TXN834607,CUS00469,BOOKING,1674000.0,2026-06-23 22:47:52
TXN318972,CUS00339,ORDER,2252000.0,2026-07-07 22:47:52
TXN138062,CUS00383,BOOKING,416000.0,2026-06-05 22:47:52
TXN322929,CUS00498,BOOKING,1775000.0,2026-05-28 22:47:52
TXN892425,CUS00247,BOOKING,763000.0,2026-03-29 22:47:52
TXN167650,CUS00398,BOOKING,1006000.0,2026-06-01 22:47:52
TXN782886,CUS00358,BOOKING,500000.0,2026-05-08 22:47:52
TXN237728,CUS00201,BOOKING,1529000.0,2026-05-06 22:47:52
TXN368957,CUS00151,ORDER,3962000.0,2026-07-09 22:47:52
TXN47569,CUS00367,BOOKING,1775000.0,2026-04-08 22:47:52
TXN708641,CUS00481,ORDER,3443000.0,2026-05-28 22:47:52
TXN179307,CUS00256,ORDER,4385000.0,2026-07-01 22:47:52
TXN887391,CUS00382,ORDER,319000.0,2026-07-06 22:47:52
TXN627435,CUS00134,BOOKING,810000.0,2026-03-20 22:47:52
TXN592418,CUS00259,ORDER,2508000.0,2026-05-02 22:47:52
TXN473923,CUS00067,ORDER,2952000.0,2026-06-14 22:47:52
TXN781386,CUS00392,ORDER,121000.0,2026-07-07 22:47:52
TXN821767,CUS00032,ORDER,4288000.0,2026-07-05 22:47:52
TXN455896,CUS00042,ORDER,2104000.0,2026-06-10 22:47:52
TXN352673,CUS00062,BOOKING,849000.0,2026-06-14 22:47:52
TXN44786,CUS00064,BOOKING,1458000.0,2026-05-21 22:47:52
TXN939983,CUS00122,BOOKING,407000.0,2026-05-05 22:47:52
TXN819798,CUS00123,BOOKING,773000.0,2026-06-28 22:47:52
TXN164208,CUS00395,BOOKING,956000.0,2026-07-04 22:47:52
TXN114931,CUS00498,ORDER,2546000.0,2026-04-24 22:47:52
TXN159878,CUS00377,ORDER,2624000.0,2026-04-07 22:47:52
TXN937936,CUS00073,BOOKING,1801000.0,2026-03-20 22:47:52
TXN723590,CUS00310,ORDER,3468000.0,2026-07-09 22:47:52
TXN863883,CUS00222,BOOKING,1361000.0,2026-06-04 22:47:52
TXN476629,CUS00333,BOOKING,866000.0,2026-04-09 22:47:52
TXN450290,CUS00340,BOOKING,770000.0,2026-06-11 22:47:52
TXN315421,CUS00016,BOOKING,276000.0,2026-02-20 22:47:52
TXN740924,CUS00430,BOOKING,223000.0,2026-03-07 22:47:52
TXN983638,CUS00287,BOOKING,1258000.0,2026-05-11 22:47:52
TXN983727,CUS00213,ORDER,4618000.0,2026-06-14 22:47:52
TXN583721,CUS00430,BOOKING,1245000.0,2026-06-19 22:47:52
TXN300475,CUS00012,BOOKING,534000.0,2026-05-08 22:47:52
TXN588860,CUS00138,ORDER,2065000.0,2026-06-25 22:47:52
TXN950243,CUS00095,BOOKING,1962000.0,2026-04-11 22:47:52
TXN864782,CUS00198,BOOKING,521000.0,2026-05-21 22:47:52
TXN236634,CUS00494,ORDER,1271000.0,2026-04-18 22:47:52
TXN760437,CUS00380,ORDER,1226000.0,2026-03-24 22:47:52
TXN864818,CUS00426,ORDER,443000.0,2026-06-06 22:47:52
TXN744158,CUS00200,ORDER,4555000.0,2026-07-05 22:47:52
TXN586397,CUS00378,BOOKING,1587000.0,2026-06-02 22:47:52
TXN989057,CUS00280,BOOKING,378000.0,2026-06-04 22:47:52
TXN390948,CUS00082,BOOKING,602000.0,2026-06-07 22:47:52
TXN594910,CUS00409,BOOKING,1727000.0,2026-04-12 22:47:52
TXN330587,CUS00105,ORDER,2844000.0,2026-05-23 22:47:52
TXN337706,CUS00418,BOOKING,1991000.0,2026-04-19 22:47:52
TXN379818,CUS00098,BOOKING,684000.0,2026-05-31 22:47:52
TXN442642,CUS00371,BOOKING,1560000.0,2026-04-16 22:47:52
TXN800552,CUS00199,ORDER,2535000.0,2026-07-06 22:47:52
TXN13774,CUS00372,BOOKING,542000.0,2026-06-23 22:47:52
TXN438332,CUS00251,BOOKING,1880000.0,2026-06-12 22:47:52
TXN687111,CUS00225,ORDER,2611000.0,2026-07-01 22:47:52
TXN945028,CUS00493,BOOKING,681000.0,2026-05-20 22:47:52
TXN922230,CUS00039,ORDER,1711000.0,2026-04-14 22:47:52
TXN655947,CUS00229,ORDER,2432000.0,2026-03-06 22:47:52
TXN55563,CUS00372,ORDER,2370000.0,2026-06-17 22:47:52
TXN905158,CUS00141,BOOKING,1284000.0,2026-06-16 22:47:52
TXN781319,CUS00130,ORDER,3449000.0,2026-06-23 22:47:52
TXN333314,CUS00082,BOOKING,1475000.0,2026-03-18 22:47:52
TXN126320,CUS00013,ORDER,949000.0,2026-06-14 22:47:52
TXN289681,CUS00232,BOOKING,388000.0,2026-03-07 22:47:52
TXN848357,CUS00039,BOOKING,1604000.0,2025-12-01 22:47:52
TXN751638,CUS00260,BOOKING,951000.0,2026-01-02 22:47:52
TXN413250,CUS00076,BOOKING,207000.0,2026-05-06 22:47:52
TXN127240,CUS00198,ORDER,2304000.0,2026-05-16 22:47:52
TXN154031,CUS00359,ORDER,190000.0,2026-06-30 22:47:52
TXN958124,CUS00459,BOOKING,1079000.0,2026-06-26 22:47:52
TXN943363,CUS00088,ORDER,3580000.0,2026-07-06 22:47:52
TXN555827,CUS00407,ORDER,4689000.0,2026-04-13 22:47:52
TXN678774,CUS00266,ORDER,2039000.0,2025-11-29 22:47:52
TXN420198,CUS00424,BOOKING,314000.0,2026-06-30 22:47:52
TXN685241,CUS00308,ORDER,3930000.0,2026-06-11 22:47:52
TXN933969,CUS00375,ORDER,795000.0,2026-05-03 22:47:52
TXN465503,CUS00006,BOOKING,1968000.0,2026-07-08 22:47:52
TXN361261,CUS00081,BOOKING,565000.0,2026-04-18 22:47:52
TXN306341,CUS00001,BOOKING,1396000.0,2026-06-24 22:47:52
TXN872160,CUS00141,ORDER,1441000.0,2026-05-31 22:47:52
TXN104144,CUS00118,BOOKING,239000.0,2026-07-03 22:47:52
TXN666882,CUS00264,BOOKING,1611000.0,2025-11-13 22:47:52
TXN515643,CUS00245,BOOKING,1115000.0,2026-05-02 22:47:52
TXN735730,CUS00289,ORDER,2632000.0,2025-12-07 22:47:52
TXN80371,CUS00223,BOOKING,921000.0,2026-05-13 22:47:52
TXN30849,CUS00356,BOOKING,709000.0,2026-07-01 22:47:52
TXN40268,CUS00072,ORDER,1476000.0,2026-07-08 22:47:52
TXN332164,CUS00210,ORDER,3737000.0,2026-06-26 22:47:52
TXN183171,CUS00474,ORDER,3661000.0,2026-06-17 22:47:52
TXN757216,CUS00190,ORDER,1913000.0,2026-06-03 22:47:52
TXN111456,CUS00075,ORDER,4852000.0,2026-05-16 22:47:52
TXN962224,CUS00343,ORDER,3817000.0,2026-07-09 22:47:52
TXN284698,CUS00040,ORDER,2467000.0,2026-04-22 22:47:52
TXN731363,CUS00096,BOOKING,823000.0,2026-06-27 22:47:52
TXN483150,CUS00243,ORDER,3325000.0,2026-04-22 22:47:52
TXN452515,CUS00048,BOOKING,1231000.0,2026-02-24 22:47:52
TXN880041,CUS00219,ORDER,1040000.0,2026-04-18 22:47:52
TXN567203,CUS00367,BOOKING,852000.0,2026-03-25 22:47:52
TXN64503,CUS00366,ORDER,4070000.0,2026-06-23 22:47:52
TXN200992,CUS00455,BOOKING,779000.0,2026-04-20 22:47:52
TXN184561,CUS00164,BOOKING,1438000.0,2026-03-30 22:47:52
TXN967779,CUS00213,BOOKING,755000.0,2025-12-05 22:47:52
TXN666443,CUS00128,BOOKING,1772000.0,2026-06-24 22:47:52
TXN981638,CUS00138,ORDER,734000.0,2026-05-27 22:47:52
TXN758046,CUS00410,BOOKING,1843000.0,2026-07-02 22:47:52
TXN98506,CUS00462,BOOKING,403000.0,2026-06-19 22:47:52
TXN554103,CUS00460,BOOKING,1976000.0,2026-06-03 22:47:52
TXN352887,CUS00310,ORDER,1450000.0,2026-05-05 22:47:52
TXN575241,CUS00458,BOOKING,1633000.0,2026-06-12 22:47:52
TXN977745,CUS00098,ORDER,2050000.0,2026-05-05 22:47:52
TXN350693,CUS00250,ORDER,3154000.0,2026-01-25 22:47:52
TXN833421,CUS00181,BOOKING,1353000.0,2026-06-12 22:47:52
TXN899461,CUS00297,ORDER,4199000.0,2026-06-05 22:47:52
TXN835354,CUS00493,ORDER,2223000.0,2026-03-12 22:47:52
TXN615739,CUS00044,BOOKING,932000.0,2026-06-23 22:47:52
TXN714600,CUS00360,ORDER,4997000.0,2026-06-14 22:47:52
TXN144848,CUS00072,ORDER,4644000.0,2026-02-08 22:47:52
TXN758986,CUS00054,BOOKING,1586000.0,2026-05-26 22:47:52
TXN472712,CUS00150,BOOKING,1893000.0,2026-04-12 22:47:52
TXN806867,CUS00120,ORDER,1288000.0,2026-03-07 22:47:52
TXN393466,CUS00476,BOOKING,980000.0,2026-07-08 22:47:52
TXN352057,CUS00490,BOOKING,877000.0,2026-04-18 22:47:52
TXN738634,CUS00428,BOOKING,684000.0,2026-06-19 22:47:52
TXN863532,CUS00211,ORDER,1933000.0,2026-06-09 22:47:52
TXN218594,CUS00214,BOOKING,903000.0,2026-01-31 22:47:52
TXN201844,CUS00296,ORDER,3642000.0,2026-06-23 22:47:52
TXN562685,CUS00348,BOOKING,235000.0,2026-04-29 22:47:52
TXN433942,CUS00314,ORDER,3476000.0,2026-06-01 22:47:52
TXN153800,CUS00099,BOOKING,567000.0,2026-03-03 22:47:52
TXN687493,CUS00297,ORDER,4326000.0,2026-02-03 22:47:52
TXN667644,CUS00122,ORDER,4336000.0,2026-04-07 22:47:52
TXN779950,CUS00467,ORDER,4116000.0,2026-05-07 22:47:52
TXN666520,CUS00059,ORDER,1456000.0,2026-06-21 22:47:52
TXN968859,CUS00244,BOOKING,1166000.0,2026-07-02 22:47:52
TXN17261,CUS00419,ORDER,2546000.0,2026-06-23 22:47:52
TXN15103,CUS00043,BOOKING,1866000.0,2026-06-27 22:47:52
TXN718289,CUS00494,BOOKING,1507000.0,2026-06-02 22:47:52
TXN510867,CUS00161,ORDER,830000.0,2026-05-24 22:47:52
TXN737335,CUS00220,BOOKING,938000.0,2026-06-19 22:47:52
TXN213020,CUS00211,ORDER,3309000.0,2026-05-23 22:47:52
TXN725528,CUS00130,BOOKING,1965000.0,2026-06-30 22:47:52
TXN969806,CUS00420,BOOKING,1522000.0,2026-05-12 22:47:52
TXN662352,CUS00211,BOOKING,1387000.0,2026-06-07 22:47:52
TXN992127,CUS00284,BOOKING,1784000.0,2026-07-08 22:47:52
TXN833896,CUS00436,ORDER,3788000.0,2026-02-19 22:47:52
TXN588881,CUS00415,ORDER,1180000.0,2026-06-05 22:47:52
TXN490205,CUS00119,BOOKING,1173000.0,2026-06-05 22:47:52
TXN655453,CUS00165,BOOKING,560000.0,2026-07-06 22:47:52
TXN124298,CUS00147,ORDER,3477000.0,2026-07-03 22:47:52
TXN795166,CUS00324,ORDER,700000.0,2025-07-22 22:47:52
TXN463334,CUS00061,BOOKING,1835000.0,2026-06-11 22:47:52
TXN317609,CUS00154,ORDER,4851000.0,2026-06-25 22:47:52
TXN76940,CUS00329,ORDER,1175000.0,2026-06-10 22:47:52
TXN413645,CUS00327,ORDER,1430000.0,2026-04-28 22:47:52
TXN487989,CUS00374,ORDER,1840000.0,2026-04-07 22:47:52
TXN210933,CUS00209,BOOKING,812000.0,2026-06-30 22:47:52
TXN629830,CUS00070,BOOKING,1049000.0,2026-02-22 22:47:52
TXN602697,CUS00062,BOOKING,596000.0,2026-05-07 22:47:52
TXN541915,CUS00143,BOOKING,268000.0,2026-06-16 22:47:52
TXN565908,CUS00099,BOOKING,457000.0,2026-06-27 22:47:52
TXN673817,CUS00257,BOOKING,1146000.0,2026-05-10 22:47:52
TXN989511,CUS00232,BOOKING,926000.0,2026-02-03 22:47:52
TXN48894,CUS00394,BOOKING,666000.0,2026-05-07 22:47:52
TXN937856,CUS00406,ORDER,174000.0,2026-06-20 22:47:52
TXN312107,CUS00020,BOOKING,1256000.0,2026-06-16 22:47:52
TXN222185,CUS00444,ORDER,4652000.0,2026-06-26 22:47:52
TXN625332,CUS00157,BOOKING,621000.0,2026-06-22 22:47:52
TXN593359,CUS00359,BOOKING,1849000.0,2026-06-11 22:47:52
TXN977121,CUS00062,ORDER,3074000.0,2026-03-01 22:47:52
TXN707267,CUS00277,ORDER,2559000.0,2026-04-11 22:47:52
TXN733537,CUS00025,ORDER,251000.0,2026-06-09 22:47:52
TXN823871,CUS00065,BOOKING,231000.0,2026-05-01 22:47:52
TXN715757,CUS00290,BOOKING,1057000.0,2026-04-09 22:47:52
TXN297492,CUS00038,ORDER,173000.0,2026-06-24 22:47:52
TXN980662,CUS00013,BOOKING,1631000.0,2026-06-30 22:47:52
TXN197922,CUS00288,BOOKING,1444000.0,2026-05-30 22:47:52
TXN272247,CUS00251,ORDER,3997000.0,2026-07-02 22:47:52
TXN766512,CUS00172,BOOKING,353000.0,2026-05-15 22:47:52
TXN552875,CUS00144,BOOKING,1225000.0,2026-07-01 22:47:52
TXN152374,CUS00218,ORDER,1000000.0,2026-06-26 22:47:52
TXN750127,CUS00242,BOOKING,1409000.0,2026-05-07 22:47:52
TXN105238,CUS00296,BOOKING,1528000.0,2026-02-05 22:47:52
TXN600453,CUS00099,ORDER,2120000.0,2026-07-08 22:47:52
TXN208469,CUS00182,BOOKING,1359000.0,2026-04-10 22:47:52
TXN961252,CUS00211,BOOKING,1494000.0,2026-06-11 22:47:52
TXN824418,CUS00119,ORDER,1507000.0,2026-06-20 22:47:52
TXN520460,CUS00036,ORDER,4074000.0,2026-03-28 22:47:52
TXN651371,CUS00010,BOOKING,1830000.0,2026-06-26 22:47:52
TXN753204,CUS00009,ORDER,3023000.0,2026-06-06 22:47:52
TXN303955,CUS00272,ORDER,4463000.0,2026-04-24 22:47:52
TXN463545,CUS00489,ORDER,517000.0,2026-07-09 22:47:52
TXN867175,CUS00248,ORDER,2024000.0,2025-12-30 22:47:52
TXN740541,CUS00420,BOOKING,1689000.0,2026-06-22 22:47:52
TXN331797,CUS00185,BOOKING,1191000.0,2026-06-03 22:47:52
TXN504281,CUS00167,BOOKING,650000.0,2026-07-05 22:47:52
TXN648560,CUS00276,ORDER,2442000.0,2026-06-01 22:47:52
TXN85009,CUS00212,BOOKING,1960000.0,2026-06-10 22:47:52
TXN350278,CUS00080,ORDER,1838000.0,2026-06-15 22:47:52
TXN417306,CUS00074,ORDER,3261000.0,2025-12-12 22:47:52
TXN967534,CUS00461,BOOKING,291000.0,2026-06-04 22:47:52
TXN449789,CUS00312,ORDER,2833000.0,2026-05-12 22:47:52
TXN966386,CUS00067,ORDER,3818000.0,2026-06-26 22:47:52
TXN722074,CUS00015,BOOKING,766000.0,2026-06-28 22:47:52
TXN928464,CUS00129,BOOKING,546000.0,2026-06-10 22:47:52
TXN915014,CUS00239,ORDER,1083000.0,2026-06-26 22:47:52
TXN985139,CUS00488,BOOKING,778000.0,2026-06-12 22:47:52
TXN102819,CUS00136,BOOKING,682000.0,2026-01-20 22:47:52
TXN948733,CUS00141,BOOKING,776000.0,2026-06-24 22:47:52
TXN685718,CUS00332,ORDER,4722000.0,2026-04-06 22:47:52
TXN622077,CUS00391,ORDER,636000.0,2026-07-09 22:47:52
TXN882284,CUS00396,BOOKING,479000.0,2026-06-17 22:47:52
TXN208652,CUS00113,BOOKING,782000.0,2026-05-26 22:47:52
TXN937079,CUS00050,BOOKING,1137000.0,2026-01-26 22:47:52
TXN841726,CUS00021,BOOKING,1240000.0,2026-07-08 22:47:52
TXN322066,CUS00326,BOOKING,1683000.0,2026-05-19 22:47:52
TXN561721,CUS00405,BOOKING,679000.0,2026-05-27 22:47:52
TXN409868,CUS00102,BOOKING,1633000.0,2026-04-21 22:47:52
TXN664059,CUS00295,BOOKING,535000.0,2026-06-22 22:47:52
TXN620660,CUS00087,BOOKING,1688000.0,2026-06-11 22:47:52
TXN686068,CUS00034,BOOKING,461000.0,2026-05-19 22:47:52
TXN650610,CUS00054,ORDER,3607000.0,2026-06-18 22:47:52
TXN991842,CUS00258,BOOKING,572000.0,2026-07-08 22:47:52
TXN653369,CUS00128,BOOKING,1535000.0,2026-07-04 22:47:52
TXN207847,CUS00133,ORDER,457000.0,2026-04-13 22:47:52
TXN966076,CUS00436,ORDER,3223000.0,2026-07-05 22:47:52
TXN231184,CUS00065,BOOKING,1939000.0,2026-03-28 22:47:52
TXN19729,CUS00056,BOOKING,562000.0,2026-03-27 22:47:52
TXN874741,CUS00356,ORDER,3079000.0,2026-07-05 22:47:52
TXN191098,CUS00005,BOOKING,1340000.0,2026-05-31 22:47:52
TXN787471,CUS00348,BOOKING,214000.0,2026-01-11 22:47:52
TXN200330,CUS00106,BOOKING,1108000.0,2026-05-28 22:47:52
TXN871069,CUS00467,ORDER,480000.0,2026-04-02 22:47:52
TXN549101,CUS00257,BOOKING,707000.0,2025-07-19 22:47:52
TXN266417,CUS00201,BOOKING,1601000.0,2026-07-02 22:47:52
TXN940252,CUS00468,BOOKING,898000.0,2026-06-06 22:47:52
TXN57654,CUS00150,BOOKING,770000.0,2026-05-15 22:47:52
TXN661637,CUS00016,BOOKING,1329000.0,2026-04-04 22:47:52
TXN834712,CUS00471,ORDER,1522000.0,2026-06-12 22:47:52
TXN346,CUS00409,ORDER,4446000.0,2026-04-01 22:47:52
TXN620279,CUS00149,ORDER,4490000.0,2026-05-03 22:47:52
TXN54010,CUS00093,BOOKING,592000.0,2026-03-17 22:47:52
TXN794570,CUS00474,ORDER,4990000.0,2026-05-31 22:47:52
TXN904688,CUS00181,BOOKING,1454000.0,2026-07-04 22:47:52
TXN271310,CUS00051,ORDER,1569000.0,2026-05-24 22:47:52
TXN472403,CUS00274,ORDER,3147000.0,2026-06-06 22:47:52
TXN236238,CUS00480,BOOKING,1323000.0,2026-06-11 22:47:52
TXN964132,CUS00043,ORDER,1492000.0,2026-04-15 22:47:52
TXN198466,CUS00423,ORDER,315000.0,2026-05-12 22:47:52
TXN842454,CUS00413,BOOKING,245000.0,2026-06-05 22:47:52
TXN256156,CUS00034,BOOKING,1664000.0,2026-05-08 22:47:52
TXN292787,CUS00108,ORDER,4719000.0,2026-07-04 22:47:52
TXN425935,CUS00283,BOOKING,1893000.0,2026-03-14 22:47:52
TXN685446,CUS00167,ORDER,610000.0,2026-06-30 22:47:52
TXN954719,CUS00172,BOOKING,1266000.0,2026-04-08 22:47:52
TXN848327,CUS00100,BOOKING,1969000.0,2026-06-12 22:47:52
TXN844502,CUS00307,ORDER,1271000.0,2026-06-17 22:47:52
TXN250498,CUS00238,BOOKING,1898000.0,2026-07-06 22:47:52
TXN61912,CUS00170,BOOKING,998000.0,2026-05-25 22:47:52
TXN204882,CUS00028,ORDER,2041000.0,2026-02-26 22:47:52
TXN120996,CUS00447,BOOKING,265000.0,2026-03-19 22:47:52
TXN457463,CUS00021,BOOKING,634000.0,2026-07-06 22:47:52
TXN676206,CUS00191,BOOKING,1731000.0,2026-07-01 22:47:52
TXN29489,CUS00283,BOOKING,1252000.0,2026-06-02 22:47:52
TXN2780,CUS00101,ORDER,3230000.0,2026-04-23 22:47:52
TXN897169,CUS00380,BOOKING,1161000.0,2026-04-17 22:47:52
TXN480781,CUS00026,ORDER,3090000.0,2026-03-30 22:47:52
TXN824769,CUS00165,ORDER,2151000.0,2026-06-24 22:47:52
TXN825337,CUS00274,ORDER,4419000.0,2026-03-11 22:47:52
TXN731263,CUS00357,BOOKING,607000.0,2026-06-27 22:47:52
TXN976935,CUS00389,ORDER,2551000.0,2026-05-01 22:47:52
TXN777098,CUS00388,BOOKING,598000.0,2026-06-23 22:47:52
TXN583115,CUS00026,ORDER,3271000.0,2026-06-28 22:47:52
TXN955107,CUS00122,BOOKING,1374000.0,2026-07-03 22:47:52
TXN886926,CUS00148,ORDER,3078000.0,2026-06-10 22:47:52
TXN824059,CUS00483,ORDER,3390000.0,2026-05-06 22:47:52
TXN501498,CUS00073,ORDER,2124000.0,2026-05-28 22:47:52
TXN341910,CUS00032,BOOKING,926000.0,2026-07-07 22:47:52
TXN254101,CUS00023,ORDER,4074000.0,2026-03-31 22:47:52
TXN305104,CUS00125,ORDER,2208000.0,2026-07-01 22:47:52
TXN718588,CUS00103,BOOKING,1572000.0,2026-07-06 22:47:52
TXN639729,CUS00051,ORDER,2862000.0,2026-06-12 22:47:52
TXN904047,CUS00386,BOOKING,1650000.0,2026-04-18 22:47:52
TXN762675,CUS00419,ORDER,2510000.0,2026-06-15 22:47:52
TXN89496,CUS00367,ORDER,4055000.0,2026-06-11 22:47:52
TXN253992,CUS00097,ORDER,3330000.0,2026-03-20 22:47:52
TXN45091,CUS00099,ORDER,220000.0,2026-05-04 22:47:52
TXN987325,CUS00078,ORDER,3268000.0,2026-06-14 22:47:52
TXN95757,CUS00391,BOOKING,643000.0,2026-06-23 22:47:52
TXN585307,CUS00248,BOOKING,540000.0,2026-07-03 22:47:52
TXN546550,CUS00051,BOOKING,890000.0,2026-03-13 22:47:52
TXN620653,CUS00358,BOOKING,1592000.0,2026-02-02 22:47:52
TXN102384,CUS00091,BOOKING,1461000.0,2026-03-14 22:47:52
TXN165679,CUS00466,BOOKING,1045000.0,2026-06-18 22:47:52
TXN809330,CUS00103,BOOKING,1666000.0,2026-06-23 22:47:52
TXN31967,CUS00194,ORDER,2568000.0,2026-06-20 22:47:52
TXN682610,CUS00178,BOOKING,1081000.0,2026-04-03 22:47:52
TXN617140,CUS00190,BOOKING,751000.0,2026-04-21 22:47:52
TXN1153,CUS00009,BOOKING,1443000.0,2026-07-06 22:47:52
TXN999122,CUS00302,BOOKING,1565000.0,2026-06-11 22:47:52
TXN481344,CUS00003,BOOKING,813000.0,2026-04-29 22:47:52
TXN936446,CUS00044,ORDER,2423000.0,2026-06-08 22:47:52
TXN857526,CUS00194,ORDER,721000.0,2026-06-16 22:47:52
TXN678728,CUS00468,BOOKING,894000.0,2026-06-02 22:47:52
TXN85741,CUS00098,BOOKING,1279000.0,2026-05-19 22:47:52
TXN457450,CUS00096,BOOKING,1675000.0,2025-10-30 22:47:52
TXN320650,CUS00337,BOOKING,1924000.0,2026-06-17 22:47:52
TXN102465,CUS00312,ORDER,4625000.0,2026-06-25 22:47:52
TXN323681,CUS00015,BOOKING,453000.0,2026-05-04 22:47:52
TXN69362,CUS00035,BOOKING,1062000.0,2026-05-11 22:47:52
TXN68306,CUS00441,ORDER,1618000.0,2026-06-19 22:47:52
TXN315631,CUS00249,ORDER,649000.0,2026-06-26 22:47:52
TXN589750,CUS00292,BOOKING,450000.0,2026-06-28 22:47:52
TXN421381,CUS00293,BOOKING,1068000.0,2026-07-02 22:47:52
TXN931781,CUS00257,ORDER,2465000.0,2026-06-15 22:47:52
TXN779701,CUS00197,ORDER,288000.0,2026-05-15 22:47:52
TXN903937,CUS00043,BOOKING,1486000.0,2026-05-20 22:47:52
TXN677435,CUS00110,BOOKING,1694000.0,2026-07-01 22:47:52
TXN483126,CUS00410,BOOKING,294000.0,2026-05-09 22:47:52
TXN876581,CUS00056,BOOKING,809000.0,2025-12-20 22:47:52
TXN344294,CUS00450,ORDER,3900000.0,2026-04-08 22:47:52
TXN254625,CUS00314,BOOKING,1626000.0,2026-05-23 22:47:52
TXN604692,CUS00366,ORDER,1161000.0,2026-02-22 22:47:52
TXN720408,CUS00096,ORDER,1003000.0,2026-05-14 22:47:52
TXN509197,CUS00025,ORDER,2485000.0,2026-06-30 22:47:52
TXN857674,CUS00216,BOOKING,631000.0,2026-07-01 22:47:52
TXN343562,CUS00056,BOOKING,261000.0,2026-06-06 22:47:52
TXN624443,CUS00249,ORDER,4637000.0,2026-07-02 22:47:52
TXN775367,CUS00018,BOOKING,1168000.0,2026-05-13 22:47:52
TXN999856,CUS00192,ORDER,1877000.0,2026-03-12 22:47:52
TXN46889,CUS00396,ORDER,536000.0,2026-05-14 22:47:52
TXN673504,CUS00039,BOOKING,372000.0,2026-05-16 22:47:52
TXN373277,CUS00433,BOOKING,1826000.0,2026-06-28 22:47:52
TXN632146,CUS00390,BOOKING,1836000.0,2026-06-06 22:47:52
TXN806283,CUS00021,BOOKING,1080000.0,2026-05-27 22:47:52
TXN841581,CUS00322,BOOKING,1382000.0,2026-05-30 22:47:52
TXN146323,CUS00216,ORDER,1363000.0,2026-07-02 22:47:52
TXN966997,CUS00472,ORDER,3984000.0,2026-05-10 22:47:52
TXN944618,CUS00421,ORDER,2737000.0,2026-06-22 22:47:52
TXN19212,CUS00363,BOOKING,404000.0,2026-05-01 22:47:52
TXN164718,CUS00306,BOOKING,1561000.0,2026-06-22 22:47:52
TXN198897,CUS00406,ORDER,1822000.0,2026-03-15 22:47:52
TXN403161,CUS00011,ORDER,4842000.0,2026-05-22 22:47:52
TXN471552,CUS00422,ORDER,1658000.0,2026-06-14 22:47:52
